ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.78,109,4,884,38,1000,calcium_hardness,Calcium Chloride (77%),220.0,11.5
7.54,109,3,358,32,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.51,84,3,129,8,5000,calcium_hardness,Calcium Chloride (77%),220.0,35.08
7.64,103,5,214,50,400,chlorine,Sodium Thiosulfate,3.0,0.33
7.53,165,4,385,37,20000,chlorine,Dichlor 56%,1.0,5.0
7.55,105,5,297,58,1000,chlorine,Dichlor 56%,3.0,0.5
7.47,78,4,334,13,20000,alkalinity,Muriatic Acid,80.0,613.1
7.41,110,4,286,79,20000,chlorine,Sodium Hypochlorite 12%,3.0,26.0
7.55,88,3,685,33,400,calcium_hardness,Calcium Chloride (77%),220.0,4.62
7.4,117,2,341,47,5000,ph,Sodium Carbonate,7.4,4.5
7.59,162,5,206,35,50000,ph,Sodium Carbonate,7.4,30.0
7.5,116,3,222,34,1000,chlorine,Dichlor 62%,3.0,0.81
7.4,177,3,230,41,1000,chlorine,Dichlor 62%,3.0,0.54
7.58,94,5,717,46,100000,chlorine,Sodium Hypochlorite 12%,1.0,130.0
7.4,146,3,211,44,50000,ph,Sodium Carbonate,7.4,45.0
7.23,114,4,370,24,1000,chlorine,Dichlor 56%,2.0,0.5
7.48,111,4,346,47,20000,ph,Sodium Carbonate,7.4,18.0
7.54,85,5,244,45,20000,ph,Muriatic Acid,7.4,180.0
7.6,114,4,230,75,100000,chlorine,Calcium Hypochlorite 67%,3.0,20.0
7.54,112,3,376,33,400,ph,Muriatic Acid,7.4,7.2
7.53,104,4,359,38,1000,alkalinity,Muriatic Acid,80.0,20.5
7.37,95,0,370,32,20000,chlorine,Dichlor 62%,3.0,16.02
7.52,140,3,273,45,50000,chlorine,Trichlor 90%,3.0,22.5
7.58,160,4,386,47,100000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.62,98,4,326,36,400,calcium_hardness,Calcium Chloride (77%),220.0,7.69
7.4,92,4,251,1,100000,cyanuric_acid,Cyanuric Acid,40.0,534.4
7.57,168,4,317,37,50000,chlorine,Trichlor 90%,3.0,22.5
7.5,34,5,329,48,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.51,103,5,447,85,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.45,130,5,311,45,5000,chlorine,Sodium Hypochlorite 12%,1.0,6.5
7.46,119,3,572,37,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.47,112,5,383,137,100000,chlorine,Chlorine Gas,3.0,13.0
7.4,99,5,216,34,20000,chlorine,Chlorine Gas,2.0,5.2
7.43,115,2,797,25,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.44,92,4,376,32,400,calcium_hardness,Calcium Chloride (77%),220.0,6.92
7.59,109,4,379,49,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.77,88,3,508,47,100000,chlorine,Lithium Hypochlorite 35%,3.0,80.0
7.4,99,4,328,37,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.5,93,3,900,45,5000,ph,Muriatic Acid,7.4,60.0
7.53,166,3,342,49,100000,chlorine,Dichlor 62%,3.0,80.1
7.6,149,3,322,132,20000,chlorine,Sodium Hypochlorite 12%,1.0,26.0
7.49,94,4,226,34,20000,ph,Sodium Hydroxide,7.4,22.0
7.41,112,3,392,32,1000,ph,Muriatic Acid,7.4,12.0
7.58,173,4,326,34,5000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.53,117,4,469,48,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.59,104,4,367,62,5000,chlorine,Calcium Hypochlorite 67%,3.0,2.0
7.47,94,4,173,73,1000,chlorine,Trichlor 90%,3.0,0.45
7.51,168,2,434,43,5000,alkalinity,Muriatic Acid,80.0,89.6
7.48,91,4,274,41,50000,chlorine,Calcium Hypochlorite 67%,1.0,10.0
7.43,118,4,660,41,5000,chlorine,Chlorine Gas,3.0,1.95
7.55,114,4,298,45,10000,cyanuric_acid,Cyanuric Acid,40.0,53.44
7.42,89,3,281,40,5000,alkalinity,Sodium Bicarbonate,80.0,22.4
7.42,113,1,397,44,50000,calcium_hardness,Calcium Chloride (77%),220.0,401.6
7.59,104,4,287,47,10000,ph,Sodium Carbonate,7.4,9.0
7.52,85,5,216,77,20000,chlorine,Chlorine Gas,3.0,7.8
7.56,105,5,354,32,100000,chlorine,Dichlor 56%,1.0,25.0
7.46,114,3,289,38,1000,chlorine,Trichlor 90%,1.0,0.15
7.39,96,3,234,47,50000,calcium_hardness,Calcium Chloride (77%),220.0,881.6
7.69,91,4,261,71,1000,ph,Sodium Carbonate,7.4,1.2
7.48,110,4,260,38,5000,chlorine,Trichlor 90%,1.0,0.75
7.51,144,4,242,35,20000,alkalinity,Muriatic Acid,80.0,307.2
7.52,88,0,219,41,100000,alkalinity,Muriatic Acid,80.0,2812.2
7.49,103,4,203,38,400,alkalinity,Muriatic Acid,80.0,13.27
7.4,116,3,357,47,1000,ph,Muriatic Acid,7.4,18.0
7.34,106,3,204,35,400,alkalinity,Muriatic Acid,80.0,15.32
7.52,114,3,222,35,400,chlorine,Dichlor 56%,3.0,0.3
7.5,102,4,358,46,10000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.65,88,4,213,31,100000,alkalinity,Muriatic Acid,80.0,1277.4
7.47,99,0,235,38,10000,calcium_hardness,Calcium Chloride (77%),220.0,64.16
7.49,115,4,372,37,10000,chlorine,Dichlor 62%,3.0,8.01
7.53,96,3,381,43,1000,alkalinity,Sodium Bicarbonate,80.0,8.97
7.27,84,5,696,45,5000,ph,Sodium Carbonate,7.4,4.5
7.21,84,4,100,41,400,chlorine,Sodium Hypochlorite 12%,2.0,1.04
7.59,103,4,399,40,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.42,110,4,287,37,100000,ph,Muriatic Acid,7.4,1500.0
7.55,92,4,372,44,20000,chlorine,Dichlor 56%,3.0,10.0
7.6,114,3,271,37,400,ph,Sodium Carbonate,7.4,0.24
7.51,86,5,271,64,1000,calcium_hardness,Calcium Chloride (77%),220.0,11.5
7.55,117,2,206,42,5000,chlorine,Lithium Hypochlorite 35%,1.0,2.0
7.5,81,5,335,37,50000,chlorine,Dichlor 56%,3.0,37.5
7.44,100,2,313,44,50000,alkalinity,Sodium Bicarbonate,80.0,560.0
7.56,82,4,347,53,50000,chlorine,Trichlor 90%,3.0,22.5
7.46,38,3,348,20,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.49,115,4,223,35,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.45,84,4,389,35,50000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.54,111,2,381,58,100000,alkalinity,Sodium Bicarbonate,80.0,1570.0
7.43,165,5,347,48,50000,chlorine,Sodium Thiosulfate,3.0,65.7
7.57,111,4,208,38,50000,chlorine,Dichlor 56%,2.0,25.0
7.44,112,5,538,47,400,ph,Sodium Carbonate,7.4,0.48
7.43,94,4,633,33,100000,chlorine,Dichlor 62%,3.0,53.4
7.47,105,4,373,47,5000,cyanuric_acid,Cyanuric Acid,40.0,26.72
8.08,92,4,373,42,20000,ph,Sodium Carbonate,7.4,6.0
7.3,85,4,337,42,400,calcium_hardness,Calcium Chloride (77%),220.0,3.08
7.44,115,4,330,43,100000,alkalinity,Sodium Bicarbonate,80.0,1570.0
7.23,116,4,306,4,50000,chlorine,Dichlor 56%,3.0,37.5
7.71,106,3,338,41,100000,chlorine,Calcium Hypochlorite 67%,2.0,40.0
7.53,108,4,234,33,10000,ph,Sodium Carbonate,7.4,12.0
7.44,90,3,206,43,400,chlorine,Sodium Thiosulfate,3.0,0.77
8.28,90,4,318,38,10000,chlorine,Sodium Thiosulfate,3.0,15.78
7.5,118,3,234,87,10000,chlorine,Sodium Hypochlorite 12%,3.0,13.0
7.51,230,3,224,42,1000,ph,Muriatic Acid,7.4,12.0
7.72,109,3,374,34,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.37,117,4,244,32,100000,chlorine,Calcium Hypochlorite 67%,1.0,20.0
7.51,107,5,345,24,20000,chlorine,Dichlor 62%,3.0,16.02
7.43,174,3,552,24,5000,chlorine,Sodium Thiosulfate,3.0,5.24
7.56,99,4,268,50,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.44,100,3,956,50,20000,chlorine,Dichlor 62%,3.0,16.02
7.3,169,4,245,148,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.43,102,3,309,41,5000,ph,Sodium Carbonate,7.4,6.0
7.47,118,4,427,40,5000,ph,Muriatic Acid,7.4,60.0
7.24,116,4,222,49,10000,chlorine,Sodium Hypochlorite 12%,1.0,13.0
7.51,90,4,252,30,20000,chlorine,Chlorine Gas,3.0,7.8
7.23,120,4,377,32,10000,calcium_hardness,Calcium Chloride (77%),220.0,112.16
7.6,97,3,234,34,100000,chlorine,Sodium Hypochlorite 12%,3.0,260.0
7.42,115,5,251,46,100000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.45,95,5,332,34,5000,chlorine,Calcium Hypochlorite 67%,3.0,2.0
7.45,110,0,295,30,10000,chlorine,Calcium Hypochlorite 75%,1.0,2.97
7.52,99,5,766,117,10000,chlorine,Trichlor 90%,3.0,4.5
7.52,68,5,374,35,1000,chlorine,Dichlor 56%,1.0,0.25
7.47,103,4,355,43,50000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.41,105,3,341,5,400,ph,Muriatic Acid,7.4,3.6
7.76,106,3,388,38,400,alkalinity,Muriatic Acid,80.0,14.29
7.56,150,4,239,42,5000,calcium_hardness,Calcium Chloride (77%),220.0,30.07
7.56,91,5,496,65,5000,chlorine,Chlorine Gas,3.0,1.95
7.41,97,4,402,104,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.4,133,3,258,40,100000,chlorine,Chlorine Gas,3.0,39.0
7.49,80,2,336,55,5000,chlorine,Calcium Hypochlorite 67%,1.0,1.0
7.59,63,5,205,37,50000,alkalinity,Muriatic Acid,80.0,1533.4
7.55,107,5,379,43,100000,alkalinity,Muriatic Acid,80.0,3324.2
7.44,99,3,438,38,100000,ph,Sodium Carbonate,7.4,90.0
7.59,100,1,382,44,5000,chlorine,Lithium Hypochlorite 35%,2.0,4.0
7.6,176,5,299,40,20000,ph,Sodium Hydroxide,7.4,16.5
7.56,119,3,316,44,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.47,115,3,385,46,10000,alkalinity,Muriatic Acid,80.0,358.4
7.14,84,4,223,147,100000,chlorine,Sodium Thiosulfate,3.0,157.44
7.57,94,4,236,40,1000,ph,Sodium Carbonate,7.4,1.2
7.63,86,4,356,35,100000,chlorine,Trichlor 90%,3.0,45.0
7.54,42,9,254,32,5000,chlorine,Dichlor 62%,3.0,4.02
7.51,113,4,329,36,5000,chlorine,Trichlor 90%,3.0,1.5
7.38,116,4,348,43,100000,chlorine,Sodium Hypochlorite 12%,1.0,130.0
7.6,94,4,996,37,1000,ph,Muriatic Acid,7.4,18.0
7.58,115,4,332,37,1000,cyanuric_acid,Cyanuric Acid,40.0,26.72
7.41,93,5,304,55,400,alkalinity,Muriatic Acid,80.0,16.35
7.48,89,5,336,46,5000,ph,Sodium Carbonate,7.4,6.0
7.6,171,4,256,40,100000,chlorine,Lithium Hypochlorite 35%,2.0,80.0
7.45,199,4,361,48,50000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.44,94,1,427,33,100000,chlorine,Sodium Thiosulfate,3.0,183.68
7.49,112,4,135,62,5000,chlorine,Trichlor 90%,3.0,2.25
7.78,166,3,234,30,1000,chlorine,Sodium Hypochlorite 12%,3.0,1.3
7.58,81,4,218,47,1000,chlorine,Sodium Thiosulfate,3.0,1.56
7.59,94,4,538,47,1000,ph,Sodium Carbonate,7.4,0.6
7.52,99,4,155,38,20000,ph,Sodium Hydroxide,7.4,16.5
7.6,97,0,277,32,400,chlorine,Sodium Hypochlorite 12%,3.0,1.04
7.51,94,4,280,37,1000,ph,Sodium Carbonate,7.4,1.2
7.44,105,2,295,42,20000,ph,Sodium Hydroxide,7.4,11.0
7.42,92,4,139,37,400,chlorine,Trichlor 90%,3.0,0.06
7.59,87,4,337,42,400,chlorine,Dichlor 56%,3.0,0.3
7.43,81,7,382,31,100000,ph,Sodium Carbonate,7.4,30.0
7.51,111,4,226,37,100000,alkalinity,Sodium Bicarbonate,80.0,1120.0
7.59,107,4,519,36,50000,chlorine,Sodium Hypochlorite 12%,2.0,130.0
7.54,111,3,300,8,50000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.55,98,5,245,7,50000,chlorine,Trichlor 90%,3.0,22.5
7.51,84,4,800,31,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.42,82,3,387,36,1000,calcium_hardness,Calcium Chloride (77%),220.0,13.5
7.48,92,4,327,45,20000,alkalinity,Muriatic Acid,80.0,358.4
7.58,97,4,216,44,20000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.51,99,2,369,1,20000,cyanuric_acid,Cyanuric Acid,40.0,133.6
7.47,103,5,244,77,5000,chlorine,Trichlor 90%,1.0,0.75
7.77,100,5,270,36,20000,chlorine,Chlorine Gas,3.0,2.6
7.59,98,5,236,46,20000,ph,Sodium Carbonate,7.4,24.0
7.58,102,4,346,37,1000,alkalinity,Muriatic Acid,80.0,12.8
7.47,30,3,364,41,20000,chlorine,Lithium Hypochlorite 35%,2.0,16.0
7.52,92,3,261,48,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.53,104,0,295,50,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.45,114,3,264,45,100000,chlorine,Calcium Hypochlorite 75%,3.0,89.1
7.5,96,4,265,44,20000,alkalinity,Muriatic Acid,80.0,409.6
7.44,124,4,390,31,10000,chlorine,Sodium Thiosulfate,3.0,15.78
6.99,120,3,267,74,400,chlorine,Sodium Hypochlorite 12%,1.0,0.52
7.84,97,4,268,3,1000,chlorine,Dichlor 56%,3.0,0.75
7.43,67,5,334,39,400,chlorine,Trichlor 90%,2.0,0.12
7.53,99,4,507,40,400,chlorine,Trichlor 90%,2.0,0.12
7.42,116,4,202,33,50000,ph,Sodium Hydroxide,7.4,55.0
7.27,115,4,253,1,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.46,109,4,272,41,100000,chlorine,Sodium Hypochlorite 12%,3.0,390.0
7.54,90,1,774,39,400,ph,Muriatic Acid,7.4,3.6
7.45,97,5,138,49,400,chlorine,Chlorine Gas,3.0,0.1
7.45,84,4,248,47,20000,calcium_hardness,Calcium Chloride (77%),220.0,384.0
7.54,95,4,326,31,5000,chlorine,Sodium Thiosulfate,3.0,3.93
7.57,85,0,207,45,5000,ph,Sodium Hydroxide,7.4,1.38
7.75,90,4,334,45,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.48,200,3,224,42,400,ph,Sodium Carbonate,7.4,0.48
7.47,111,5,397,45,5000,calcium_hardness,Calcium Chloride (77%),220.0,60.1
7.49,145,3,243,43,100000,ph,Sodium Carbonate,7.4,30.0
7.43,107,5,330,42,5000,calcium_hardness,Calcium Chloride (77%),220.0,20.06
7.5,110,5,202,35,50000,alkalinity,Muriatic Acid,80.0,1277.4
7.57,94,3,305,34,5000,chlorine,Lithium Hypochlorite 35%,3.0,6.0
7.6,102,5,291,30,1000,calcium_hardness,Calcium Chloride (77%),220.0,17.3
7.45,105,4,247,34,50000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.55,112,0,410,46,10000,chlorine,Dichlor 62%,3.0,8.01
7.46,80,3,245,38,100000,chlorine,Calcium Hypochlorite 75%,2.0,59.4
7.58,84,3,319,51,20000,chlorine,Sodium Thiosulfate,3.0,31.56
7.52,102,3,297,47,1000,cyanuric_acid,Cyanuric Acid,40.0,6.72
7.35,119,3,332,43,1000,chlorine,Sodium Hypochlorite 12%,3.0,1.3
7.6,98,3,294,35,1000,alkalinity,Sodium Bicarbonate,80.0,17.9
7.44,97,6,354,32,20000,chlorine,Chlorine Gas,3.0,7.8
7.42,91,3,350,32,5000,chlorine,Calcium Hypochlorite 75%,2.0,2.98
7.56,115,5,347,44,100000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.4,89,4,117,35,400,cyanuric_acid,Cyanuric Acid,40.0,1.28
7.42,86,4,243,74,400,ph,Sodium Hydroxide,7.4,0.22
7.5,85,3,254,31,10000,chlorine,Calcium Hypochlorite 67%,2.0,4.0
7.46,89,3,302,47,20000,calcium_hardness,Calcium Chloride (77%),220.0,288.0
7.58,103,4,330,38,10000,alkalinity,Sodium Bicarbonate,80.0,179.0
7.44,90,5,374,49,10000,ph,Sodium Hydroxide,7.4,8.25
7.53,93,2,268,42,20000,chlorine,Calcium Hypochlorite 75%,1.0,5.94
7.44,115,4,289,36,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.2
7.43,112,5,316,45,50000,chlorine,Chlorine Gas,1.0,6.5
7.53,71,4,276,34,50000,ph,Sodium Hydroxide,7.4,13.75
7.46,95,5,363,41,50000,chlorine,Trichlor 90%,3.0,15.0
7.47,83,4,179,41,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
7.58,105,3,233,32,100000,ph,Sodium Hydroxide,7.4,27.5
7.52,105,4,257,34,50000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.47,99,3,447,47,50000,cyanuric_acid,Cyanuric Acid,40.0,66.72
6.6,117,4,395,35,100000,chlorine,Sodium Hypochlorite 12%,3.0,390.0
7.48,107,4,229,46,100000,alkalinity,Sodium Bicarbonate,80.0,1570.0
7.32,82,4,264,40,20000,ph,Sodium Hydroxide,7.4,11.0
7.43,115,4,678,40,50000,calcium_hardness,Calcium Chloride (77%),220.0,801.6
7.41,114,5,708,45,400,alkalinity,Muriatic Acid,80.0,11.22
7.56,96,3,671,48,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
6.61,88,5,285,47,100000,chlorine,Trichlor 90%,3.0,45.0
7.51,66,3,228,43,400,alkalinity,Sodium Bicarbonate,80.0,0.9
7.74,109,4,315,45,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.46,118,3,271,47,50000,chlorine,Trichlor 90%,3.0,22.5
7.77,116,5,281,43,1000,alkalinity,Muriatic Acid,80.0,17.9
7.42,107,0,321,31,400,chlorine,Lithium Hypochlorite 35%,3.0,0.48
7.54,118,0,204,41,50000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.57,89,4,295,47,50000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.59,108,5,260,47,20000,chlorine,Sodium Thiosulfate,3.0,36.82
7.59,106,8,299,36,10000,alkalinity,Muriatic Acid,80.0,358.4
7.58,115,3,208,41,1000,calcium_hardness,Calcium Chloride (77%),220.0,23.1
7.46,155,3,362,43,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.48,105,5,431,23,1000,chlorine,Trichlor 90%,3.0,0.45
8.14,90,4,342,100,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.55,228,4,279,36,1000,chlorine,Dichlor 56%,3.0,0.5
7.43,100,4,209,33,100000,alkalinity,Sodium Bicarbonate,80.0,1120.0
7.59,103,4,365,111,1000,calcium_hardness,Calcium Chloride (77%),220.0,17.3
7.84,118,5,238,48,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.52,208,5,258,33,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.42,112,5,302,47,5000,chlorine,Sodium Thiosulfate,3.0,9.17
7.58,92,4,335,44,5000,calcium_hardness,Calcium Chloride (77%),220.0,60.1
7.53,113,4,272,49,50000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.46,56,4,353,60,100000,alkalinity,Muriatic Acid,80.0,3324.2
7.58,92,3,366,41,50000,alkalinity,Muriatic Acid,80.0,1533.4
7.6,117,5,543,7,400,cyanuric_acid,Cyanuric Acid,40.0,5.28
7.62,83,3,299,38,20000,chlorine,Calcium Hypochlorite 67%,1.0,4.0
7.48,123,3,291,32,1000,alkalinity,Sodium Bicarbonate,80.0,15.7
7.36,92,5,272,30,10000,chlorine,Lithium Hypochlorite 35%,1.0,4.0
7.59,114,4,464,43,20000,ph,Muriatic Acid,7.4,240.0
7.56,90,10,369,35,1000,ph,Sodium Carbonate,7.4,0.9
7.42,60,0,276,30,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.23,100,5,101,1,100000,chlorine,Sodium Thiosulfate,3.0,157.44
7.93,104,4,913,29,5000,alkalinity,Muriatic Acid,80.0,178.9
7.46,116,4,392,36,100000,chlorine,Calcium Hypochlorite 67%,3.0,40.0
6.6,108,3,237,25,10000,chlorine,Sodium Hypochlorite 12%,3.0,26.0
7.52,101,3,390,45,20000,calcium_hardness,Calcium Chloride (77%),220.0,256.0
6.81,102,3,252,37,50000,chlorine,Trichlor 90%,2.0,15.0
7.29,82,4,307,35,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.5,95,5,397,30,50000,alkalinity,Sodium Bicarbonate,80.0,560.0
7.44,113,3,229,42,1000,alkalinity,Muriatic Acid,80.0,25.6
7.58,171,3,342,15,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.54,118,3,250,47,400,cyanuric_acid,Cyanuric Acid,40.0,5.28
7.56,104,4,332,5,10000,chlorine,Calcium Hypochlorite 75%,1.0,2.97
7.41,96,4,193,41,400,alkalinity,Muriatic Acid,80.0,15.32
7.58,109,3,284,46,5000,ph,Sodium Hydroxide,7.4,5.5
7.43,98,4,276,38,50000,alkalinity,Sodium Bicarbonate,80.0,560.0
7.72,95,3,284,35,50000,cyanuric_acid,Cyanuric Acid,40.0,200.0
6.79,113,4,261,34,100000,calcium_hardness,Calcium Chloride (77%),220.0,1121.6
7.58,83,4,346,40,400,alkalinity,Sodium Bicarbonate,80.0,5.38
7.36,109,4,292,43,5000,alkalinity,Muriatic Acid,80.0,191.7
7.45,111,3,384,22,1000,alkalinity,Muriatic Acid,80.0,17.9
7.59,87,4,357,40,5000,calcium_hardness,Calcium Chloride (77%),220.0,45.09
7.51,108,4,376,27,20000,chlorine,Calcium Hypochlorite 67%,3.0,4.0
7.5,116,4,204,37,400,alkalinity,Muriatic Acid,80.0,13.27
7.53,108,3,604,117,50000,chlorine,Dichlor 56%,3.0,37.5
7.54,84,4,280,74,50000,chlorine,Calcium Hypochlorite 67%,3.0,10.0
7.44,111,5,379,33,1000,alkalinity,Muriatic Acid,80.0,12.8
7.59,166,4,279,37,100000,chlorine,Calcium Hypochlorite 67%,2.0,40.0
7.45,92,5,147,45,10000,calcium_hardness,Calcium Chloride (77%),220.0,144.16
7.41,105,4,223,43,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
7.43,88,3,218,38,10000,cyanuric_acid,Cyanuric Acid,40.0,106.72
7.59,103,4,313,36,20000,alkalinity,Muriatic Acid,80.0,358.4
7.49,91,4,310,43,100000,chlorine,Calcium Hypochlorite 67%,2.0,40.0
7.57,115,9,280,41,100000,ph,Sodium Carbonate,7.4,30.0
7.45,81,5,291,31,1000,alkalinity,Muriatic Acid,80.0,40.9
7.45,96,5,378,29,50000,ph,Sodium Carbonate,7.4,30.0
7.41,116,0,379,33,400,chlorine,Lithium Hypochlorite 35%,3.0,0.16
7.42,91,3,121,39,1000,ph,Sodium Carbonate,7.4,0.9
7.46,97,5,271,15,10000,cyanuric_acid,Cyanuric Acid,40.0,213.44
7.5,115,4,207,46,5000,chlorine,Dichlor 56%,3.0,3.75
7.49,93,4,230,34,20000,chlorine,Dichlor 56%,3.0,10.0
7.43,110,2,232,34,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.52,105,4,241,137,400,ph,Sodium Hydroxide,7.4,0.33
7.47,110,4,306,60,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.45,107,3,214,30,100000,cyanuric_acid,Cyanuric Acid,40.0,534.4
7.54,86,5,288,40,50000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.42,91,3,737,39,100000,ph,Muriatic Acid,7.4,1800.0
7.51,175,3,341,41,1000,ph,Sodium Carbonate,7.4,0.3
7.47,132,3,296,31,400,chlorine,Dichlor 62%,3.0,0.22
7.44,90,4,310,47,400,alkalinity,Sodium Bicarbonate,80.0,6.28
7.22,99,5,316,84,20000,ph,Sodium Carbonate,7.4,12.0
7.44,110,3,394,45,10000,ph,Sodium Carbonate,7.4,6.0
7.52,118,5,384,43,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.51,81,4,315,54,20000,chlorine,Calcium Hypochlorite 67%,1.0,4.0
7.41,84,4,208,33,5000,alkalinity,Muriatic Acid,80.0,127.7
7.54,115,3,293,103,20000,chlorine,Chlorine Gas,3.0,7.8
7.48,97,3,496,43,1000,ph,Sodium Carbonate,7.4,0.9
7.58,116,5,376,49,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.59,156,3,130,30,1000,ph,Sodium Carbonate,7.4,0.6
7.54,81,4,254,10,5000,chlorine,Sodium Hypochlorite 12%,3.0,6.5
7.43,104,3,331,69,5000,alkalinity,Sodium Bicarbonate,80.0,67.2
7.4,89,4,225,42,1000,chlorine,Chlorine Gas,3.0,0.13
7.59,90,0,291,38,1000,chlorine,Chlorine Gas,3.0,0.39
7.5,91,0,288,59,5000,alkalinity,Sodium Bicarbonate,80.0,33.6
7.59,64,3,192,50,400,chlorine,Sodium Thiosulfate,3.0,0.44
7.48,107,5,294,41,20000,chlorine,Lithium Hypochlorite 35%,3.0,8.0
7.55,110,4,356,44,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.23,81,3,136,46,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.49,81,4,250,30,5000,chlorine,Dichlor 62%,3.0,4.02
6.78,104,4,518,59,1000,ph,Sodium Hydroxide,7.4,30.0
7.55,101,3,973,44,5000,cyanuric_acid,Cyanuric Acid,40.0,106.88
7.4,56,4,945,57,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
7.6,90,3,747,46,10000,alkalinity,Sodium Bicarbonate,80.0,157.0
7.55,90,4,224,36,1000,chlorine,Trichlor 90%,3.0,0.45
7.16,40,3,345,39,1000,chlorine,Chlorine Gas,3.0,0.39
7.48,99,4,395,49,100000,calcium_hardness,Calcium Chloride (77%),220.0,1121.6
7.43,81,5,299,40,1000,alkalinity,Muriatic Acid,80.0,12.8
7.51,97,0,279,38,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.56,97,3,261,44,400,chlorine,Chlorine Gas,3.0,0.1
7.56,85,5,208,43,5000,chlorine,Chlorine Gas,3.0,1.95
7.52,99,4,157,48,10000,chlorine,Sodium Thiosulfate,3.0,10.52
7.42,115,2,360,14,5000,ph,Muriatic Acid,7.4,60.0
7.6,111,5,207,49,1000,chlorine,Sodium Hypochlorite 12%,3.0,1.3
7.44,93,3,336,44,400,alkalinity,Sodium Bicarbonate,80.0,0.9
7.43,102,5,354,86,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.46,80,2,510,2,400,chlorine,Calcium Hypochlorite 67%,3.0,0.24
7.59,109,5,902,46,1000,chlorine,Chlorine Gas,3.0,0.39
7.58,117,4,343,31,1000,alkalinity,Sodium Bicarbonate,80.0,15.7
7.44,107,3,370,39,400,chlorine,Dichlor 56%,3.0,0.3
7.52,88,3,214,40,10000,alkalinity,Muriatic Acid,80.0,459.5
7.58,113,3,217,42,10000,calcium_hardness,Calcium Chloride (77%),220.0,48.16
7.5,93,4,396,32,20000,ph,Sodium Carbonate,7.4,12.0
7.41,206,3,866,65,100000,calcium_hardness,Calcium Chloride (77%),220.0,1441.6
