sample-data.csv
ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.47,86,4,256,37,10000,alkalinity,Sodium Bicarbonate,80.0,179.0
7.45,118,3,239,45,10000,chlorine,Chlorine Gas,3.0,2.6
7.45,89,3,223,44,100000,alkalinity,Muriatic Acid,80.0,3324.2
7.46,104,5,201,39,10000,chlorine,Trichlor 90%,3.0,4.5
7.27,81,2,216,17,50000,chlorine,Sodium Thiosulfate,3.0,52.56
8.34,114,3,314,37,400,alkalinity,Sodium Bicarbonate,80.0,5.38
7.5,111,4,274,36,10000,chlorine,Dichlor 62%,3.0,8.01
7.58,107,4,205,49,10000,chlorine,Dichlor 62%,3.0,8.01
7.49,88,0,250,38,50000,ph,Sodium Carbonate,7.4,60.0
7.6,81,5,218,36,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.59,115,2,212,40,400,chlorine,Dichlor 62%,3.0,0.33
7.54,104,4,297,48,50000,chlorine,Chlorine Gas,3.0,19.5
7.5,107,2,240,128,100000,chlorine,Chlorine Gas,3.0,39.0
7.64,88,4,216,31,50000,alkalinity,Muriatic Acid,80.0,1277.4
7.52,114,5,883,41,100000,alkalinity,Muriatic Acid,80.0,1789.4
7.57,114,5,141,47,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.49,196,3,313,30,100000,ph,Sodium Carbonate,7.4,120.0
7.58,101,3,317,19,5000,alkalinity,Muriatic Acid,80.0,114.9
7.45,114,5,536,78,20000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.6,101,3,405,43,20000,chlorine,Sodium Hypochlorite 12%,3.0,52.0
7.43,115,4,387,92,50000,chlorine,Chlorine Gas,3.0,13.0
7.58,110,4,258,42,400,calcium_hardness,Calcium Chloride (77%),220.0,2.31
7.55,91,4,208,40,1000,alkalinity,Muriatic Acid,80.0,33.3
7.55,148,4,123,25,400,cyanuric_acid,Cyanuric Acid,40.0,0.17
7.28,106,4,614,40,1000,chlorine,Lithium Hypochlorite 35%,3.0,0.8
7.53,154,3,156,35,1000,calcium_hardness,Calcium Chloride (77%),220.0,19.2
7.32,123,3,331,37,5000,ph,Sodium Hydroxide,7.4,4.13
7.6,94,3,415,47,5000,ph,Muriatic Acid,7.4,90.0
7.58,87,1,245,35,50000,chlorine,Chlorine Gas,2.0,13.0
7.4,89,4,386,48,50000,chlorine,Trichlor 90%,3.0,22.5
7.54,74,3,329,16,5000,chlorine,Dichlor 56%,3.0,3.75
7.47,97,4,316,31,1000,chlorine,Dichlor 56%,1.0,0.25
7.59,80,4,341,45,10000,chlorine,Lithium Hypochlorite 35%,3.0,4.0
7.55,101,5,398,45,5000,ph,Sodium Hydroxide,7.4,1.38
7.44,151,8,369,37,400,chlorine,Chlorine Gas,2.0,0.1
7.42,101,5,366,34,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.52,80,3,155,32,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.47,92,5,225,33,100000,alkalinity,Sodium Bicarbonate,80.0,1120.0
7.52,104,3,215,64,10000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.41,110,5,742,31,400,alkalinity,Muriatic Acid,80.0,9.2
7.48,116,3,292,36,10000,ph,Muriatic Acid,7.4,180.0
7.42,112,2,361,48,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.56,118,4,287,41,400,calcium_hardness,Calcium Chloride (77%),220.0,4.62
7.44,92,4,276,59,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.46,97,4,362,33,5000,calcium_hardness,Calcium Chloride (77%),220.0,25.07
7.58,105,4,252,31,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.43,115,5,289,36,400,ph,Sodium Hydroxide,7.4,0.44
7.57,89,4,208,42,400,chlorine,Calcium Hypochlorite 67%,2.0,0.16
7.46,110,2,150,43,400,calcium_hardness,Calcium Chloride (77%),220.0,8.46
7.46,105,5,299,47,10000,chlorine,Dichlor 62%,3.0,8.01
7.43,98,3,276,71,100000,chlorine,Chlorine Gas,3.0,39.0
7.56,102,4,254,50,400,alkalinity,Muriatic Acid,80.0,12.25
7.46,97,2,314,49,50000,ph,Sodium Carbonate,7.4,45.0
7.47,107,3,349,33,1000,ph,Muriatic Acid,7.4,9.0
7.45,95,4,299,47,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.56,87,4,221,32,100000,ph,Sodium Carbonate,7.4,120.0
8.06,91,4,301,38,400,chlorine,Lithium Hypochlorite 35%,1.0,0.16
7.5,106,5,216,44,1000,ph,Muriatic Acid,7.4,12.0
7.55,90,5,398,92,1000,chlorine,Chlorine Gas,3.0,0.39
7.51,82,4,354,46,400,chlorine,Calcium Hypochlorite 75%,3.0,0.12
7.69,128,4,426,46,10000,chlorine,Trichlor 90%,3.0,4.5
7.5,141,3,234,32,5000,ph,Sodium Carbonate,7.4,1.5
7.42,91,4,153,35,10000,chlorine,Dichlor 62%,3.0,5.34
7.5,106,2,307,6,100000,chlorine,Dichlor 56%,3.0,75.0
7.41,113,3,264,129,1000,chlorine,Chlorine Gas,3.0,0.26
7.59,110,5,761,38,5000,chlorine,Chlorine Gas,3.0,1.95
7.51,89,4,347,32,5000,chlorine,Calcium Hypochlorite 67%,1.0,1.0
7.52,152,3,325,40,400,ph,Sodium Carbonate,7.4,0.24
7.51,243,5,277,39,20000,alkalinity,Muriatic Acid,80.0,409.6
7.58,100,3,236,33,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.9
7.55,67,4,259,44,100000,chlorine,Dichlor 56%,3.0,50.0
7.5,85,5,236,40,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.41,101,3,202,33,20000,ph,Muriatic Acid,7.4,180.0
7.56,118,4,352,41,100000,chlorine,Chlorine Gas,3.0,39.0
7.44,103,3,211,39,400,ph,Sodium Carbonate,7.4,0.36
7.46,104,4,106,22,50000,calcium_hardness,Calcium Chloride (77%),220.0,321.6
7.6,119,4,304,50,50000,ph,Sodium Hydroxide,7.4,41.25
7.43,32,3,229,44,1000,ph,Sodium Carbonate,7.4,1.2
7.44,133,4,391,49,20000,chlorine,Dichlor 56%,2.0,10.0
7.58,89,4,262,32,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.55,108,4,348,32,100000,chlorine,Sodium Thiosulfate,3.0,157.44
7.46,102,1,243,34,400,chlorine,Dichlor 56%,3.0,0.2
7.49,107,0,242,34,100000,alkalinity,Sodium Bicarbonate,80.0,670.0
7.46,142,3,351,40,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
7.46,86,3,243,35,1000,chlorine,Sodium Hypochlorite 12%,3.0,1.3
7.45,99,5,612,19,1000,alkalinity,Muriatic Acid,80.0,30.7
7.44,95,5,143,45,50000,calcium_hardness,Calcium Chloride (77%),220.0,401.6
7.53,114,3,410,48,20000,calcium_hardness,Calcium Chloride (77%),220.0,384.0
7.56,80,3,314,52,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.59,107,3,213,47,50000,ph,Muriatic Acid,7.4,900.0
7.45,113,3,358,43,100000,chlorine,Calcium Hypochlorite 75%,2.0,59.4
7.51,113,3,230,49,100000,chlorine,Sodium Hypochlorite 12%,3.0,390.0
7.41,109,4,324,38,50000,chlorine,Dichlor 56%,1.0,12.5
7.49,116,3,234,50,1000,chlorine,Trichlor 90%,3.0,0.3
7.6,99,5,167,30,400,calcium_hardness,Calcium Chloride (77%),220.0,8.46
7.58,95,3,478,36,50000,alkalinity,Muriatic Acid,80.0,1533.4
7.52,99,3,277,76,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.43,105,4,295,50,50000,chlorine,Dichlor 56%,3.0,25.0
7.48,50,1,284,22,50000,chlorine,Trichlor 90%,3.0,22.5
7.48,129,3,209,43,20000,chlorine,Calcium Hypochlorite 67%,2.0,8.0
7.18,83,3,309,63,20000,ph,Sodium Hydroxide,7.4,5.5
7.54,118,5,225,32,400,chlorine,Lithium Hypochlorite 35%,3.0,0.32
7.44,118,4,372,49,20000,ph,Muriatic Acid,7.4,240.0
7.57,169,4,220,47,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.47,167,4,348,49,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.5,154,5,287,42,5000,ph,Sodium Carbonate,7.4,4.5
7.55,134,3,402,47,50000,calcium_hardness,Calcium Chloride (77%),220.0,321.6
7.52,107,5,293,40,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.48,109,4,245,45,50000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
6.65,161,1,778,30,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.6
7.57,84,4,284,33,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.59,191,5,360,42,100000,chlorine,Calcium Hypochlorite 75%,3.0,89.1
7.45,243,3,223,39,100000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.54,56,4,301,44,10000,ph,Sodium Carbonate,7.4,9.0
7.53,97,4,283,48,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.46,102,3,577,41,10000,chlorine,Dichlor 56%,3.0,5.0
7.57,105,1,355,46,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.68,117,4,306,37,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.4
7.58,104,4,519,68,10000,chlorine,Calcium Hypochlorite 67%,2.0,4.0
7.23,83,4,526,30,50000,calcium_hardness,Calcium Chloride (77%),220.0,561.6
7.46,111,4,225,33,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.41,107,4,252,65,5000,ph,Sodium Carbonate,7.4,1.5
7.49,103,4,393,36,400,chlorine,Sodium Thiosulfate,3.0,0.55
7.59,102,3,216,46,1000,chlorine,Trichlor 90%,3.0,0.15
7.56,91,0,230,63,400,chlorine,Sodium Thiosulfate,3.0,0.55
7.53,72,3,101,43,50000,alkalinity,Muriatic Acid,80.0,766.7
7.59,120,3,351,36,400,alkalinity,Muriatic Acid,80.0,5.11
7.48,91,3,382,34,10000,alkalinity,Muriatic Acid,80.0,204.8
7.55,110,4,135,31,1000,cyanuric_acid,Cyanuric Acid,40.0,0.42
7.42,86,4,351,39,400,ph,Sodium Carbonate,7.4,0.36
7.51,109,4,353,35,10000,chlorine,Lithium Hypochlorite 35%,1.0,4.0
7.48,90,4,307,43,20000,calcium_hardness,Calcium Chloride (77%),220.0,192.0
7.55,94,4,233,33,1000,alkalinity,Muriatic Acid,80.0,12.8
7.55,88,3,364,2,10000,ph,Sodium Carbonate,7.4,12.0
7.43,116,2,399,37,10000,calcium_hardness,Calcium Chloride (77%),220.0,192.0
7.59,110,2,349,32,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.52,102,4,258,32,1000,calcium_hardness,Calcium Chloride (77%),220.0,23.1
7.42,111,3,442,45,5000,chlorine,Lithium Hypochlorite 35%,2.0,4.0
7.59,91,3,213,46,400,chlorine,Trichlor 90%,1.0,0.06
7.57,117,5,238,41,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.6,96,3,377,37,20000,alkalinity,Muriatic Acid,80.0,869.1
7.57,97,3,221,46,400,chlorine,Sodium Thiosulfate,3.0,0.44
7.58,86,5,580,38,50000,alkalinity,Muriatic Acid,80.0,1150.7
7.46,119,4,263,1,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.55,38,3,290,25,1000,alkalinity,Sodium Bicarbonate,80.0,17.9
7.47,81,5,364,45,20000,alkalinity,Muriatic Acid,80.0,715.5
7.54,112,3,178,38,100000,chlorine,Dichlor 56%,3.0,75.0
7.53,201,3,234,46,20000,chlorine,Calcium Hypochlorite 67%,3.0,8.0
7.34,99,3,378,35,10000,chlorine,Dichlor 56%,2.0,5.0
7.49,115,0,247,41,400,chlorine,Chlorine Gas,3.0,0.1
7.42,101,3,276,52,400,ph,Muriatic Acid,7.4,4.8
7.41,91,4,356,62,10000,chlorine,Sodium Thiosulfate,3.0,13.15
7.49,82,4,326,42,10000,chlorine,Trichlor 90%,3.0,3.0
7.55,106,0,332,6,1000,chlorine,Trichlor 90%,1.0,0.15
7.41,89,3,326,40,100000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.58,82,4,349,41,100000,alkalinity,Sodium Bicarbonate,80.0,1790.0
7.51,95,4,364,31,10000,alkalinity,Muriatic Acid,80.0,204.8
7.59,143,4,254,79,5000,ph,Sodium Hydroxide,7.4,4.13
7.4,102,3,204,35,50000,chlorine,Dichlor 56%,1.0,12.5
7.4,63,2,342,47,10000,alkalinity,Muriatic Acid,80.0,409.6
7.48,81,3,224,31,1000,alkalinity,Muriatic Acid,80.0,12.8
7.47,163,4,141,41,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.55,106,3,273,46,10000,alkalinity,Muriatic Acid,80.0,307.2
7.43,99,4,357,31,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.9
7.51,89,5,668,43,50000,chlorine,Sodium Hypochlorite 12%,3.0,65.0
7.58,118,3,316,44,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.57,95,3,387,33,20000,alkalinity,Muriatic Acid,80.0,358.4
7.49,83,3,387,34,1000,ph,Sodium Carbonate,7.4,0.3
7.29,75,3,520,36,10000,ph,Sodium Hydroxide,7.4,5.5
8.42,161,4,312,86,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.46,102,5,348,40,5000,calcium_hardness,Calcium Chloride (77%),220.0,40.08
7.17,96,5,221,38,400,chlorine,Calcium Hypochlorite 75%,1.0,0.12
7.36,117,5,346,41,1000,chlorine,Dichlor 56%,3.0,0.75
7.5,92,5,143,34,1000,chlorine,Dichlor 56%,3.0,0.75
7.57,107,3,300,42,20000,chlorine,Calcium Hypochlorite 67%,1.0,4.0
7.47,250,4,204,42,10000,chlorine,Chlorine Gas,2.0,2.6
7.55,110,4,389,92,20000,chlorine,Trichlor 90%,3.0,6.0
7.49,86,4,280,34,400,chlorine,Calcium Hypochlorite 75%,2.0,0.24
7.43,108,5,251,37,10000,alkalinity,Muriatic Acid,80.0,204.8
7.46,76,3,381,45,5000,chlorine,Dichlor 62%,3.0,1.34
7.51,42,4,349,38,5000,alkalinity,Muriatic Acid,80.0,204.5
7.18,182,4,323,44,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.48,116,4,260,32,5000,cyanuric_acid,Cyanuric Acid,40.0,3.34
7.45,96,3,295,42,10000,alkalinity,Muriatic Acid,80.0,281.6
8.07,119,4,400,33,1000,calcium_hardness,Calcium Chloride (77%),220.0,7.69
7.55,32,0,233,33,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.47,83,4,372,46,10000,ph,Sodium Carbonate,7.4,9.0
7.45,98,5,340,39,10000,alkalinity,Muriatic Acid,80.0,332.8
7.5,85,4,273,41,100000,ph,Sodium Carbonate,7.4,60.0
7.51,103,3,216,31,400,chlorine,Lithium Hypochlorite 35%,3.0,0.48
7.47,119,3,331,37,20000,chlorine,Calcium Hypochlorite 67%,3.0,4.0
7.5,111,0,382,43,5000,alkalinity,Sodium Bicarbonate,80.0,56.0
7.48,112,3,289,49,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.51,87,5,585,32,5000,alkalinity,Muriatic Acid,80.0,217.3
7.57,139,4,347,48,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.6,105,4,347,32,100000,calcium_hardness,Calcium Chloride (77%),220.0,1600.0
7.47,113,5,290,38,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.45,92,3,255,44,10000,chlorine,Dichlor 62%,3.0,5.34
7.71,82,4,355,41,20000,alkalinity,Sodium Bicarbonate,80.0,134.0
7.59,113,4,246,31,10000,chlorine,Trichlor 90%,3.0,4.5
8.1,215,4,226,45,1000,alkalinity,Muriatic Acid,80.0,33.3
7.55,80,5,358,42,100000,chlorine,Trichlor 90%,3.0,30.0
7.41,87,3,261,38,5000,calcium_hardness,Calcium Chloride (77%),220.0,25.07
7.52,93,4,110,35,400,alkalinity,Sodium Bicarbonate,80.0,7.17
6.66,88,5,231,35,400,chlorine,Dichlor 62%,3.0,0.22
7.48,115,3,209,44,50000,calcium_hardness,Calcium Chloride (77%),220.0,561.6
7.16,110,3,773,52,1000,ph,Sodium Hydroxide,7.4,0.55
7.41,91,4,304,45,50000,chlorine,Lithium Hypochlorite 35%,1.0,20.0
7.5,82,4,341,33,20000,calcium_hardness,Calcium Chloride (77%),220.0,224.0
7.58,110,4,324,41,100000,chlorine,Trichlor 90%,3.0,45.0
7.51,87,5,296,41,10000,ph,Muriatic Acid,7.4,120.0
7.38,84,4,377,47,5000,alkalinity,Muriatic Acid,80.0,204.5
7.42,118,4,261,30,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.41,117,3,338,35,50000,chlorine,Chlorine Gas,3.0,6.5
7.46,95,4,370,35,100000,chlorine,Sodium Hypochlorite 12%,3.0,260.0
7.46,96,3,239,32,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.55,118,4,260,39,400,ph,Sodium Carbonate,7.4,0.12
7.56,102,5,204,49,1000,ph,Sodium Hydroxide,7.4,0.28
7.45,94,4,355,46,400,chlorine,Lithium Hypochlorite 35%,3.0,0.48
7.47,102,3,291,31,100000,ph,Sodium Carbonate,7.4,90.0
7.45,102,5,316,30,50000,chlorine,Trichlor 90%,2.0,15.0
7.48,113,5,352,51,400,chlorine,Trichlor 90%,3.0,0.18
7.46,189,4,146,24,50000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.46,217,4,285,38,1000,ph,Sodium Carbonate,7.4,0.6
7.53,133,4,104,36,20000,ph,Muriatic Acid,7.4,240.0
7.59,95,4,253,38,50000,chlorine,Trichlor 90%,3.0,22.5
7.44,103,3,342,47,10000,chlorine,Dichlor 56%,2.0,5.0
7.46,98,4,385,31,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.56,109,5,210,42,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.52,158,4,225,41,5000,ph,Muriatic Acid,7.4,45.0
7.49,63,4,291,33,5000,ph,Sodium Hydroxide,7.4,4.13
7.48,111,4,212,31,50000,chlorine,Trichlor 90%,3.0,22.5
7.5,98,4,264,35,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.54,83,4,225,42,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.4
7.48,97,4,296,33,1000,ph,Sodium Hydroxide,7.4,0.28
7.46,106,8,327,39,5000,chlorine,Dichlor 56%,1.0,1.25
7.57,110,4,394,36,50000,chlorine,Chlorine Gas,3.0,19.5
7.51,87,4,226,30,100000,ph,Sodium Carbonate,7.4,30.0
7.48,79,5,254,28,50000,alkalinity,Muriatic Acid,80.0,1661.4
7.44,94,4,241,30,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.45,88,4,287,37,20000,chlorine,Trichlor 90%,3.0,6.0
7.47,107,4,381,34,100000,alkalinity,Muriatic Acid,80.0,4348.2
7.45,108,5,140,53,50000,chlorine,Dichlor 56%,3.0,25.0
7.52,90,3,281,45,100000,chlorine,Calcium Hypochlorite 67%,2.0,40.0
7.47,87,4,380,63,400,chlorine,Sodium Thiosulfate,3.0,0.55
7.53,84,5,315,48,50000,alkalinity,Muriatic Acid,80.0,1150.7
7.58,152,4,396,42,1000,ph,Sodium Carbonate,7.4,0.9
7.58,117,4,220,35,50000,ph,Muriatic Acid,7.4,600.0
7.42,81,4,215,47,50000,chlorine,Sodium Hypochlorite 12%,3.0,65.0
7.49,107,4,285,34,20000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.59,93,3,308,46,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.45,103,0,319,38,100000,alkalinity,Muriatic Acid,80.0,4092.2
7.7,97,4,279,46,400,alkalinity,Muriatic Acid,80.0,6.13
7.32,85,3,276,38,400,chlorine,Trichlor 90%,3.0,0.18
7.52,97,5,260,34,100000,chlorine,Sodium Hypochlorite 12%,3.0,390.0
7.51,117,4,142,47,50000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.59,82,4,382,45,10000,chlorine,Chlorine Gas,3.0,3.9
7.42,130,4,387,35,10000,cyanuric_acid,Cyanuric Acid,40.0,6.67
7.51,113,4,273,46,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.51,84,3,369,49,20000,alkalinity,Muriatic Acid,80.0,817.9
7.25,100,4,379,35,5000,chlorine,Calcium Hypochlorite 67%,2.0,2.0
7.57,95,4,335,64,400,alkalinity,Muriatic Acid,80.0,11.22
7.49,105,5,363,30,5000,alkalinity,Muriatic Acid,80.0,204.5
7.49,108,4,398,61,20000,chlorine,Chlorine Gas,3.0,7.8
7.45,83,5,345,38,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.52,120,3,234,41,100000,chlorine,Dichlor 56%,2.0,50.0
7.7,54,6,400,31,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
7.08,92,5,504,33,400,alkalinity,Muriatic Acid,80.0,10.2
8.35,229,5,291,36,1000,chlorine,Trichlor 90%,3.0,0.45
7.25,137,4,357,34,20000,chlorine,Calcium Hypochlorite 67%,1.0,4.0
7.47,103,10,300,31,5000,alkalinity,Muriatic Acid,80.0,204.5
7.5,117,3,206,37,1000,alkalinity,Muriatic Acid,80.0,30.7
7.58,112,5,124,37,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.58,97,3,376,39,5000,chlorine,Calcium Hypochlorite 75%,3.0,1.49
7.51,99,8,380,35,50000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.53,108,3,236,34,400,chlorine,Dichlor 56%,1.0,0.1
7.56,81,3,252,39,20000,calcium_hardness,Calcium Chloride (77%),220.0,320.0
7.51,115,4,379,45,400,chlorine,Lithium Hypochlorite 35%,3.0,0.32
7.47,130,4,264,36,10000,chlorine,Dichlor 56%,1.0,2.5
7.54,100,5,277,30,1000,chlorine,Lithium Hypochlorite 35%,2.0,0.8
7.34,142,3,394,39,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.5,95,5,339,69,5000,calcium_hardness,Calcium Chloride (77%),220.0,15.05
7.45,97,4,238,45,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.26,85,2,467,39,50000,chlorine,Chlorine Gas,1.0,6.5
7.42,96,5,310,37,50000,chlorine,Dichlor 56%,3.0,37.5
7.49,210,4,354,41,10000,cyanuric_acid,Cyanuric Acid,40.0,3.34
7.54,118,3,347,67,400,chlorine,Trichlor 90%,3.0,0.18
7.55,94,4,370,59,1000,chlorine,Trichlor 90%,3.0,0.15
7.51,108,4,314,25,400,alkalinity,Muriatic Acid,80.0,8.18
7.45,97,7,264,46,100000,chlorine,Chlorine Gas,3.0,13.0
7.54,250,9,371,37,50000,calcium_hardness,Calcium Chloride (77%),220.0,401.6
7.44,97,4,306,38,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.6
7.55,115,3,218,42,10000,ph,Muriatic Acid,7.4,90.0
7.54,102,5,550,49,10000,calcium_hardness,Calcium Chloride (77%),220.0,176.0
7.6,110,5,337,45,20000,alkalinity,Muriatic Acid,80.0,510.7
7.46,106,4,244,33,1000,ph,Sodium Carbonate,7.4,1.2
7.66,109,4,294,97,100000,chlorine,Chlorine Gas,3.0,26.0
7.47,132,3,323,46,100000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.66,63,5,347,39,50000,ph,Sodium Hydroxide,7.4,13.75
7.5,99,4,398,46,400,chlorine,Dichlor 62%,3.0,0.33
7.6,95,3,395,61,400,chlorine,Calcium Hypochlorite 75%,2.0,0.24
7.53,115,4,211,27,5000,chlorine,Trichlor 90%,3.0,2.25
7.42,92,4,330,14,20000,chlorine,Trichlor 90%,2.0,6.0
7.53,107,4,280,40,10000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.56,107,4,219,37,10000,alkalinity,Muriatic Acid,80.0,485.1
7.58,98,5,277,35,400,chlorine,Dichlor 62%,3.0,0.11
7.48,40,4,336,33,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.6,38,2,230,45,100000,chlorine,Trichlor 90%,1.0,15.0
7.59,97,3,364,43,100000,alkalinity,Sodium Bicarbonate,80.0,670.0
7.58,113,4,315,42,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.61,108,4,265,43,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.41,110,9,295,13,50000,chlorine,Chlorine Gas,1.0,6.5
7.53,97,4,310,49,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.39,92,0,216,34,50000,alkalinity,Muriatic Acid,80.0,1533.4
6.94,116,5,282,45,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.45,114,3,449,44,100000,chlorine,Dichlor 56%,3.0,75.0
7.43,103,5,387,39,20000,chlorine,Trichlor 90%,3.0,9.0
7.49,94,1,240,39,50000,chlorine,Calcium Hypochlorite 67%,3.0,20.0
7.57,86,4,343,35,20000,ph,Sodium Carbonate,7.4,12.0
7.68,97,4,298,41,1000,calcium_hardness,Calcium Chloride (77%),220.0,23.1
7.59,96,3,281,52,400,ph,Muriatic Acid,7.4,6.0
7.47,87,5,371,42,400,alkalinity,Sodium Bicarbonate,80.0,1.79
7.54,103,4,306,50,400,chlorine,Calcium Hypochlorite 67%,1.0,0.08
7.57,187,5,235,49,1000,cyanuric_acid,Cyanuric Acid,40.0,0.83
7.41,86,4,254,35,100000,ph,Muriatic Acid,7.4,900.0
7.46,92,4,369,48,100000,chlorine,Sodium Hypochlorite 12%,3.0,260.0
7.69,87,3,119,50,5000,chlorine,Trichlor 90%,1.0,0.75
7.5,113,3,264,32,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.49,94,4,247,34,50000,cyanuric_acid,Cyanuric Acid,40.0,8.35
7.49,71,3,248,64,5000,ph,Sodium Carbonate,7.4,3.0
7.42,115,4,284,42,20000,alkalinity,Muriatic Acid,80.0,664.3
7.43,86,3,241,47,1000,alkalinity,Muriatic Acid,80.0,30.7
7.3,115,3,373,49,100000,chlorine,Sodium Thiosulfate,3.0,131.2
7.45,91,0,382,25,20000,chlorine,Dichlor 56%,3.0,10.0
7.46,111,5,223,38,50000,ph,Muriatic Acid,7.4,450.0
7.46,100,0,313,45,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.38,114,4,286,89,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.9
7.57,94,5,223,38,5000,chlorine,Dichlor 56%,3.0,3.75
7.51,87,4,258,37,50000,chlorine,Dichlor 56%,2.0,25.0
7.57,93,3,485,45,50000,chlorine,Dichlor 62%,3.0,26.7
6.53,84,4,343,76,100000,chlorine,Chlorine Gas,3.0,39.0
7.6,99,4,291,82,50000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
6.83,92,3,358,45,1000,ph,Sodium Carbonate,7.4,0.3
7.48,116,1,741,37,50000,cyanuric_acid,Cyanuric Acid,40.0,12.5
7.43,99,3,680,44,100000,alkalinity,Muriatic Acid,80.0,3836.2
7.59,117,3,367,45,10000,alkalinity,Muriatic Acid,80.0,384.0
7.56,92,2,360,64,100000,ph,Muriatic Acid,7.4,900.0
7.57,84,1,334,42,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.25,119,4,370,35,100000,ph,Sodium Carbonate,7.4,30.0
7.59,101,5,332,34,5000,calcium_hardness,Calcium Chloride (77%),220.0,35.08
7.5,160,3,371,44,400,calcium_hardness,Calcium Chloride (77%),220.0,6.92
7.47,86,4,390,37,1000,calcium_hardness,Calcium Chloride (77%),220.0,15.4
7.46,124,4,281,43,50000,chlorine,Sodium Thiosulfate,3.0,39.42
